date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:05:21	129/129	---M--	200	added ('OK')	text/plain	date:Thu,%2001%20Aug%202019%2018:22:44%20GMT	https://magicecraft7.webnode.hu/robots.txt		(from )
22:05:21	25066/25066	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20May%202021%2020:05:22%20GMT	https://magicecraft7.webnode.hu/	D:/hack2/mg/mg/magicecraft7.webnode.hu/index.html	(from )
22:05:21	494637/494637	---M-Z	200	added ('OK')	text/css	etag:%229ef12fb5ca5726fd27b2ac3c8b440138%22	https://d1di2lzuh97fh2.cloudfront.net/files/0i/0ix/0ixcod.css?ph=f3462831c3	D:/hack2/mg/mg/d1di2lzuh97fh2.cloudfront.net/files/0i/0ix/0ixcoddbc2.css	(from https://magicecraft7.webnode.hu/)
22:05:22	50085/50085	---M-Z	200	added ('OK')	text/css	etag:%22dfad694d2cea784b6104f56ee99e2439%22	https://d1di2lzuh97fh2.cloudfront.net/files/13/13z/13zcv4.css?ph=f3462831c3	D:/hack2/mg/mg/d1di2lzuh97fh2.cloudfront.net/files/13/13z/13zcv4dbc2.css	(from https://magicecraft7.webnode.hu/)
22:05:22	565318/565318	---M-Z	200	added ('OK')	text/css	etag:%228970a8f3077a372a1d70fc21b11164ea%22	https://d1di2lzuh97fh2.cloudfront.net/files/23/233/2338ms.css?ph=f3462831c3	D:/hack2/mg/mg/d1di2lzuh97fh2.cloudfront.net/files/23/233/2338msdbc2.css	(from https://magicecraft7.webnode.hu/)
22:05:22	924/924	---M-Z	200	added ('OK')	text/css	etag:%2258212ae28eae0e5a725405ba147f48c7%22	https://d1di2lzuh97fh2.cloudfront.net/files/3q/3qw/3qwf53.css?ph=f3462831c3	D:/hack2/mg/mg/d1di2lzuh97fh2.cloudfront.net/files/3q/3qw/3qwf53dbc2.css	(from https://magicecraft7.webnode.hu/)
22:05:22	67427/67427	---M-Z	200	added ('OK')	text/css	etag:%223ce4e4dcff4fa6f1f34f3d8cf3d05e47%22	https://d1di2lzuh97fh2.cloudfront.net/files/1o/1og/1ogsp1.css?ph=f3462831c3	D:/hack2/mg/mg/d1di2lzuh97fh2.cloudfront.net/files/1o/1og/1ogsp1dbc2.css	(from https://magicecraft7.webnode.hu/)
22:05:23	29280/29280	---M-Z	200	added ('OK')	text/css	date:Sun,%2016%20May%202021%2020:05:24%20GMT	https://use.typekit.net/njp4uhl.css	D:/hack2/mg/mg/use.typekit.net/njp4uhl.css	(from https://magicecraft7.webnode.hu/)
22:05:23	490317/490317	---M--	200	added ('OK')	image/png	etag:%225d432cf5-77b4d%22	https://magicecraft7.webnode.hu/_files/200000016-8f0a69006c/700/2019-08-01_20.17.51.png	D:/hack2/mg/mg/magicecraft7.webnode.hu/_files/200000016-8f0a69006c/700/2019-08-01_20.17.51.png	(from https://magicecraft7.webnode.hu/)
22:05:25	49153/49153	---MC-	200	added ('OK')	text/javascript	date:Fri,%2009%20Apr%202021%2023:59:54%20GMT	http://www.google-analytics.com/analytics.js	D:/hack2/mg/mg/www.google-analytics.com/analytics.js	(from https://magicecraft7.webnode.hu/)
22:05:25	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20May%202021%2020:05:25%20GMT	https://magicecraft7.webnode.hu/wnd_header.set	D:/hack2/mg/mg/magicecraft7.webnode.hu/wnd_header.set	(from https://magicecraft7.webnode.hu/)
22:05:26	28081/28081	---M--	200	added ('OK')	image/png	etag:%225b4a486b-6db1%22	https://magicecraft7.webnode.hu/_files/200000004-a027ea1d71/200/OCQJMHa1ABa2J.png	D:/hack2/mg/mg/magicecraft7.webnode.hu/_files/200000004-a027ea1d71/200/OCQJMHa1ABa2J.png	(from https://magicecraft7.webnode.hu/)
22:05:26	203050/203050	---M--	200	added ('OK')	image/png	etag:%225d432cf6-3192a%22	https://magicecraft7.webnode.hu/_files/200000016-8f0a69006c/450/2019-08-01_20.17.51.png	D:/hack2/mg/mg/magicecraft7.webnode.hu/_files/200000016-8f0a69006c/450/2019-08-01_20.17.51.png	(from https://magicecraft7.webnode.hu/)
22:05:26	24863/24863	---MCZ	404	error ('Not%20Found')	text/html	date:Sun,%2016%20May%202021%2020:05:27%20GMT	https://magicecraft7.webnode.hu/wnd_header.set/	D:/hack2/mg/mg/magicecraft7.webnode.hu/wnd_header.set/index.html	(from https://magicecraft7.webnode.hu/)
22:05:26	426444/426444	---M-Z	200	added ('OK')	application/javascript	etag:%22dd735b6c4dd562eaa555d62f00e1a920%22	https://d1di2lzuh97fh2.cloudfront.net/files/28/28q/28qn2t.js?ph=f3462831c3	D:/hack2/mg/mg/d1di2lzuh97fh2.cloudfront.net/files/28/28q/28qn2tdbc2.js	(from https://magicecraft7.webnode.hu/)
22:05:26	1141/1141	---M-Z	200	added ('OK')	application/javascript	etag:%221914fa946bcea6e5f7d68ad10695fc22-1%22	https://d1di2lzuh97fh2.cloudfront.net/client.fe/js.compiled/lang.hu.478.js?ph=f3462831c3	D:/hack2/mg/mg/d1di2lzuh97fh2.cloudfront.net/client.fe/js.compiled/lang.hu.478dbc2.js	(from https://magicecraft7.webnode.hu/)
22:05:27	175100/175100	---M-Z	200	added ('OK')	application/javascript	etag:%22edeaebf047360037af6cff101addd9e3-1%22	https://d1di2lzuh97fh2.cloudfront.net/client.fe/js.compiled/compiled.multi.2-986.js?ph=f3462831c3	D:/hack2/mg/mg/d1di2lzuh97fh2.cloudfront.net/client.fe/js.compiled/compiled.multi.2-986dbc2.js	(from https://magicecraft7.webnode.hu/)
22:05:27	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2016%20May%202021%2020:05:28%20GMT	https://magicecraft7.webnode.hu/home/	D:/hack2/mg/mg/magicecraft7.webnode.hu/home/index.html	(from https://magicecraft7.webnode.hu/)
22:05:27	547/547	---M--	200	added ('OK')	image/png	etag:%22e3f799c6dec9af194c86decdf7392405%22	https://d1di2lzuh97fh2.cloudfront.net/files/3y/3yb/3ybh5o.png	D:/hack2/mg/mg/d1di2lzuh97fh2.cloudfront.net/files/3y/3yb/3ybh5o.png	(from https://d1di2lzuh97fh2.cloudfront.net/files/0i/0ix/0ixcod.css?ph=f3462831c3)
22:05:27	15367/15367	---M--	200	added ('OK')	image/png	etag:%2249ff514da3cf2421be159294aa935c45%22	https://d1di2lzuh97fh2.cloudfront.net/files/1a/1a7/1a728k.png	D:/hack2/mg/mg/d1di2lzuh97fh2.cloudfront.net/files/1a/1a7/1a728k.png	(from https://d1di2lzuh97fh2.cloudfront.net/files/0i/0ix/0ixcod.css?ph=f3462831c3)
22:05:28	866/866	---M--	200	added ('OK')	image/gif	etag:%22e34aafbb485a96eaf2a789b2bf3af6fe%22	https://d1di2lzuh97fh2.cloudfront.net/files/3x/3xw/3xwanv.gif	D:/hack2/mg/mg/d1di2lzuh97fh2.cloudfront.net/files/3x/3xw/3xwanv.gif	(from https://d1di2lzuh97fh2.cloudfront.net/files/0i/0ix/0ixcod.css?ph=f3462831c3)
22:05:39	28414/28414	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20May%202021%2020:05:29%20GMT	https://magicecraft7.webnode.hu/fotogaleria/	D:/hack2/mg/mg/magicecraft7.webnode.hu/fotogaleria/index.html	(from https://magicecraft7.webnode.hu/)
22:05:39	27245/27245	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20May%202021%2020:05:29%20GMT	https://magicecraft7.webnode.hu/kapcsolat/	D:/hack2/mg/mg/magicecraft7.webnode.hu/kapcsolat/index.html	(from https://magicecraft7.webnode.hu/)
22:05:39	26692/26692	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20May%202021%2020:05:31%20GMT	https://magicecraft7.webnode.hu/a-park/	D:/hack2/mg/mg/magicecraft7.webnode.hu/a-park/index.html	(from https://magicecraft7.webnode.hu/)
22:05:39	32774/32774	---MCZ	200	added ('OK')	text/html	date:Sun,%2016%20May%202021%2020:05:31%20GMT	https://magicecraft7.webnode.hu/tura-tippek/	D:/hack2/mg/mg/magicecraft7.webnode.hu/tura-tippek/index.html	(from https://magicecraft7.webnode.hu/)
22:05:39	5/5	---M--	200	added ('OK')	text/css	etag:%225fa402f6-5%22	https://p.typekit.net/p.css?s=1&k=njp4uhl&ht=tk&f=137.138.139.140.169.170.171.172.173.174.175.176.5474.5475.25136.25137.9674.9675.9676.9677.10294.10295.10296.10297.10298.10299.10300.10301.10302.10303.10304.10305.10312.10314.22489.22490.22491.22492.22493.22494.22495.22496&a=3787040&app=typekit&e=css	D:/hack2/mg/mg/p.typekit.net/p6abb.css	(from https://use.typekit.net/njp4uhl.css)
22:05:40	80200/80200	---M--	200	added ('OK')	application/font-woff2	etag:%22436932e0cfbbcf8d20b894b82e8df64859394233%22	https://use.typekit.net/af/ad9c1c/000000000000000077359549/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n9&v=3	D:/hack2/mg/mg/use.typekit.net/af/ad9c1c/000000000000000077359549/30/lff69	(from https://use.typekit.net/njp4uhl.css)
22:05:40	86484/86484	---M--	200	added ('OK')	application/font-woff	etag:%22436932e0cfbbcf8d20b894b82e8df64859394233%22	https://use.typekit.net/af/ad9c1c/000000000000000077359549/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n9&v=3	D:/hack2/mg/mg/use.typekit.net/af/ad9c1c/000000000000000077359549/30/dff69	(from https://use.typekit.net/njp4uhl.css)
22:05:40	139324/139324	---M-Z	200	added ('OK')	font/opentype	etag:W/%22436932e0cfbbcf8d20b894b82e8df64859394233%22	https://use.typekit.net/af/ad9c1c/000000000000000077359549/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n9&v=3	D:/hack2/mg/mg/use.typekit.net/af/ad9c1c/000000000000000077359549/30/aff69	(from https://use.typekit.net/njp4uhl.css)
22:05:40	82152/82152	---M--	200	added ('OK')	application/font-woff2	etag:%220624fe9ef08b84b883ebb8f945fcf4e67a18a188%22	https://use.typekit.net/af/671919/00000000000000007735954e/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i9&v=3	D:/hack2/mg/mg/use.typekit.net/af/671919/00000000000000007735954e/30/l263d	(from https://use.typekit.net/njp4uhl.css)
22:05:41	87892/87892	---M--	200	added ('OK')	application/font-woff	etag:%220624fe9ef08b84b883ebb8f945fcf4e67a18a188%22	https://use.typekit.net/af/671919/00000000000000007735954e/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i9&v=3	D:/hack2/mg/mg/use.typekit.net/af/671919/00000000000000007735954e/30/d263d	(from https://use.typekit.net/njp4uhl.css)
22:05:41	141056/141056	---M-Z	200	added ('OK')	font/opentype	etag:W/%220624fe9ef08b84b883ebb8f945fcf4e67a18a188%22	https://use.typekit.net/af/671919/00000000000000007735954e/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i9&v=3	D:/hack2/mg/mg/use.typekit.net/af/671919/00000000000000007735954e/30/a263d	(from https://use.typekit.net/njp4uhl.css)
22:05:41	80912/80912	---M--	200	added ('OK')	application/font-woff2	etag:%227421af1d8fe159388f23298404157c5a5e0b2e82%22	https://use.typekit.net/af/98e3f6/000000000000000077359562/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n7&v=3	D:/hack2/mg/mg/use.typekit.net/af/98e3f6/000000000000000077359562/30/l04c7	(from https://use.typekit.net/njp4uhl.css)
22:05:41	87060/87060	---M--	200	added ('OK')	application/font-woff	etag:%227421af1d8fe159388f23298404157c5a5e0b2e82%22	https://use.typekit.net/af/98e3f6/000000000000000077359562/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n7&v=3	D:/hack2/mg/mg/use.typekit.net/af/98e3f6/000000000000000077359562/30/d04c7	(from https://use.typekit.net/njp4uhl.css)
22:05:41	140264/140264	---M-Z	200	added ('OK')	font/opentype	etag:W/%227421af1d8fe159388f23298404157c5a5e0b2e82%22	https://use.typekit.net/af/98e3f6/000000000000000077359562/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n7&v=3	D:/hack2/mg/mg/use.typekit.net/af/98e3f6/000000000000000077359562/30/a04c7	(from https://use.typekit.net/njp4uhl.css)
22:05:42	85140/85140	---M--	200	added ('OK')	application/font-woff2	etag:%22bb47b335cceb9cfa7262af533604ddeb13b684ea%22	https://use.typekit.net/af/624cab/000000000000000077359558/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i7&v=3	D:/hack2/mg/mg/use.typekit.net/af/624cab/000000000000000077359558/30/l3fe8	(from https://use.typekit.net/njp4uhl.css)
22:05:42	91204/91204	---M--	200	added ('OK')	application/font-woff	etag:%22bb47b335cceb9cfa7262af533604ddeb13b684ea%22	https://use.typekit.net/af/624cab/000000000000000077359558/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i7&v=3	D:/hack2/mg/mg/use.typekit.net/af/624cab/000000000000000077359558/30/d3fe8	(from https://use.typekit.net/njp4uhl.css)
22:05:42	143672/143672	---M-Z	200	added ('OK')	font/opentype	etag:W/%22bb47b335cceb9cfa7262af533604ddeb13b684ea%22	https://use.typekit.net/af/624cab/000000000000000077359558/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i7&v=3	D:/hack2/mg/mg/use.typekit.net/af/624cab/000000000000000077359558/30/a3fe8	(from https://use.typekit.net/njp4uhl.css)
22:05:42	81828/81828	---M--	200	added ('OK')	application/font-woff2	etag:%22364204264bea254b8296de20d921a83f3c4833ca%22	https://use.typekit.net/af/199a3f/00000000000000007735955e/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n8&v=3	D:/hack2/mg/mg/use.typekit.net/af/199a3f/00000000000000007735955e/30/la39f	(from https://use.typekit.net/njp4uhl.css)
22:05:42	88092/88092	---M--	200	added ('OK')	application/font-woff	etag:%22364204264bea254b8296de20d921a83f3c4833ca%22	https://use.typekit.net/af/199a3f/00000000000000007735955e/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n8&v=3	D:/hack2/mg/mg/use.typekit.net/af/199a3f/00000000000000007735955e/30/da39f	(from https://use.typekit.net/njp4uhl.css)
22:05:43	142156/142156	---M-Z	200	added ('OK')	font/opentype	etag:W/%22364204264bea254b8296de20d921a83f3c4833ca%22	https://use.typekit.net/af/199a3f/00000000000000007735955e/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n8&v=3	D:/hack2/mg/mg/use.typekit.net/af/199a3f/00000000000000007735955e/30/aa39f	(from https://use.typekit.net/njp4uhl.css)
22:05:43	85108/85108	---M--	200	added ('OK')	application/font-woff2	etag:%22ea8c338db80115f5e5c713e1a3e9ed489f888fcb%22	https://use.typekit.net/af/00841f/000000000000000077359564/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i8&v=3	D:/hack2/mg/mg/use.typekit.net/af/00841f/000000000000000077359564/30/l19d3	(from https://use.typekit.net/njp4uhl.css)
22:05:43	91324/91324	---M--	200	added ('OK')	application/font-woff	etag:%22ea8c338db80115f5e5c713e1a3e9ed489f888fcb%22	https://use.typekit.net/af/00841f/000000000000000077359564/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i8&v=3	D:/hack2/mg/mg/use.typekit.net/af/00841f/000000000000000077359564/30/d19d3	(from https://use.typekit.net/njp4uhl.css)
22:05:43	144116/144116	---M-Z	200	added ('OK')	font/opentype	etag:W/%22ea8c338db80115f5e5c713e1a3e9ed489f888fcb%22	https://use.typekit.net/af/00841f/000000000000000077359564/30/a?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=i8&v=3	D:/hack2/mg/mg/use.typekit.net/af/00841f/000000000000000077359564/30/a19d3	(from https://use.typekit.net/njp4uhl.css)
22:05:43	74440/74440	---M--	200	added ('OK')	application/font-woff2	etag:%22a8540a1ad68c530c79439860ce43793134bc3779%22	https://use.typekit.net/af/7a16a7/000000000000000077359568/30/l?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n1&v=3	D:/hack2/mg/mg/use.typekit.net/af/7a16a7/000000000000000077359568/30/l04b5	(from https://use.typekit.net/njp4uhl.css)
22:05:44	79352/79352	---M--	200	added ('OK')	application/font-woff	etag:%22a8540a1ad68c530c79439860ce43793134bc3779%22	https://use.typekit.net/af/7a16a7/000000000000000077359568/30/d?primer=f592e0a4b9356877842506ce344308576437e4f677d7c9b78ca2162e6cad991a&fvd=n1&v=3	D:/hack2/mg/mg/use.typekit.net/af/7a16a7/000000000000000077359568/30/d04b5	(from https://use.typekit.net/njp4uhl.css)
